"EFF_DATE","REGULATORY","AWY_LOCATION","AWY_ID","POINT_SEQ","SEG_VALUE","SEG_TYPE","NAV_NAME","NAV_CITY","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","NEXT_SEG","MAG_COURSE","OPP_MAG_COURSE","MAG_COURSE_DIST","CHGOVR_PT","CHGOVR_PT_NAME","CHGOVR_PT_DIST","AWY_SEG_GAP_FLAG","SIGNAL_GAP_FLAG","DOGLEG","REMARK"
"2023/11/30","N","C","A597",10,"ADBON","WP   ","","","P","OP","US","OKOLE",322.5,144.42,425.21,"","",,"N","N","N",""
"2023/11/30","N","C","A597",20,"OKOLE","WP   ","","","P","OP","US","GALSS",324.62,146.01,308.47,"","",,"N","N","N",""
"2023/11/30","N","C","A597",30,"GALSS","WP   ","","","P","OP","US","JUNIE",326.09,146.43,76.38,"","",,"N","N","N",""
"2023/11/30","N","C","A597",40,"JUNIE","RP   ","","","PG","GU","US","OPLAR",307.51,127.3,80,"","",,"N","N","N",""
"2023/11/30","N","C","A597",50,"OPLAR","RP   ","","","PG","GU","US","GUMGE",307.3,127.11,65,"","",,"N","N","N",""
"2023/11/30","N","C","A597",60,"GUMGE","RP   ","","","PG","GU","US","UNZ",307.11,127,35,"","",,"N","N","N",""
"2023/11/30","N","C","A597",70,"UNZ","VORTAC","NIMITZ","AGANA","","GU","US","WUVEN",332,151.93,40,"","",,"N","N","N",""
"2023/11/30","N","C","A597",80,"WUVEN","RP   ","","","PG","GU","US","REEDE",333.76,154.02,59.46,"","",,"N","N","N",""
"2023/11/30","N","C","A597",90,"REEDE","WP   ","","","P","OP","US","RICHH",333.73,154.38,150.14,"","",,"N","N","N",""
"2023/11/30","N","C","A597",100,"RICHH","WP   ","","","P","OP","US","MONPI",332.46,153.44,259.95,"","",,"N","N","N",""
"2023/11/30","N","C","A597",110,"MONPI","WP   ","","","P","OP","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","A598",10,"MARTI","WP   ","","","P","OP","US","MAJ",20.49,200.79,244.04,"","",,"N","N","N",""
"2023/11/30","N","C","A598",20,"MAJ","NDB/DME","MAJURO","MAJURO ATOLL","","","MH","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","A638",10,"STT","VOR/DME","ST THOMAS","CHARLOTTE AMALIE","","VI","US","GUYRO",80,260.29,55.52,"","",,"N","N","N",""
"2023/11/30","N","C","A638",20,"GUYRO","RP   ","","","TI","VI","US","SLUGO",137.68,317.82,30.32,"","",,"N","N","N",""
"2023/11/30","N","C","A638",30,"SLUGO","RP   ","","","TI","VI","US","PJM",137.77,317.94,37.72,"","",,"N","N","N",""
"2023/11/30","N","C","A638",40,"PJM","VOR/DME","SAINT MAARTEN","PHILIPSBURG","","","AN","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","A699",10,"SUMRS","WP   ","","","K","OA","US","LOUIZ",248.15,67.67,27.35,"","",,"N","N","N",""
"2023/11/30","N","C","A699",20,"LOUIZ","WP   ","","","K","OA","US","HOOKY",247.68,67.15,29.43,"","",,"N","N","N",""
"2023/11/30","N","C","A699",30,"HOOKY","WP   ","","","K","OA","US","NUCAR",247.15,66.97,10,"","",,"N","N","N",""
"2023/11/30","N","C","A699",40,"NUCAR","RP   ","","","K7","","BS","STIFF",243.19,62.72,62.24,"","",,"N","N","Y",""
"2023/11/30","N","C","A699",50,"STIFF","RP   ","","","K7","","BS","RAMJT",242.88,62.74,8.76,"","",,"N","N","Y",""
"2023/11/30","N","C","A699",60,"RAMJT","WP   ","","","K","OA","US","PERMT",242.73,62.54,10.96,"","",,"N","N","N",""
"2023/11/30","N","C","A699",70,"PERMT","RP   ","","","K7","FL","US","PBI",237.52,57,75.2,"","",,"N","N","N",""
"2023/11/30","N","C","A699",80,"PBI","VORTAC","PALM BEACH","WEST PALM BEACH","","FL","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","A756",10,"BODLO","WP   ","","","K","OA","US","KNSLY",321.95,141.41,50.18,"","",,"N","N","N",""
"2023/11/30","N","C","A756",20,"KNSLY","WP   ","","","K","OA","US","ROSEA",341.03,160.3,116.23,"","",,"N","N","N",""
"2023/11/30","N","C","A756",30,"ROSEA","WP   ","","","K","OA","US","DUKKY",340.32,159.92,63.54,"","",,"N","N","N",""
"2023/11/30","N","C","A756",40,"DUKKY","WP   ","","","K7","","BS","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","A766",10,"SBI","VOR/DME","SABINE PASS","SABINE PASS","","TX","US","LAURL",136.17,316.51,60,"","",,"N","N","N",""
"2023/11/30","N","C","A766",20,"LAURL","RP   ","","","K","OG","US","KLAMS",136.51,316.76,47.01,"","",,"N","N","N",""
"2023/11/30","N","C","A766",30,"KLAMS","RP   ","","","K","OG","US","KENGS",143.25,323.36,10.81,"","",,"N","N","N",""
"2023/11/30","N","C","A766",40,"KENGS","WP   ","","","K","OG","US","KELPP",143.36,324.13,68.7,"","",,"N","N","N",""
"2023/11/30","N","C","A766",50,"KELPP","RP   ","","","K","OG","US","KEHLI",144.14,326.11,197.28,"","",,"N","N","N",""
"2023/11/30","N","C","A766",60,"KEHLI","RP   ","","","K","OG","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","A770",10,"LEV","VORTAC","LEEVILLE","GRAND ISLE","","LA","US","DOLPH",178.44,358.43,55.29,"","",,"N","N","N",""
"2023/11/30","N","C","A770",20,"DOLPH","RP   ","","","K","OG","US","ALGAE",178.21,358.18,113.72,"","",,"N","N","N",""
"2023/11/30","N","C","A770",30,"ALGAE","WP   ","","","K","OG","US","KEHLI",178.23,358.17,111.9,"","",,"N","N","N",""
"2023/11/30","N","C","A770",40,"KEHLI","RP   ","","","K","OG","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR10",10,"DHP","VORTAC","DOLPHIN","MIAMI","","FL","US","TURBO",57.39,237.64,37.76,"","",,"N","N","N",""
"2023/11/30","N","C","AR10",20,"TURBO","RP   ","","","K","OA","US","PREDA",57.64,237.76,18.46,"","",,"N","N","N",""
"2023/11/30","N","C","AR10",30,"PREDA","RP   ","","","K7","FL","US","ZAPPA",57.76,237.94,27.59,"","",,"N","N","N",""
"2023/11/30","N","C","AR10",40,"ZAPPA","RP   ","","","MY","","BS","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR11",10,"VKZ","VOR/DME","VIRGINIA KEY","VIRGINIA KEY","","FL","US","JANUS",57.89,238.12,34.83,"","",,"N","N","N",""
"2023/11/30","N","C","AR11",20,"JANUS","RP   ","","","K","OA","US","VALLY",58.12,238.34,32.89,"","",,"N","N","N",""
"2023/11/30","N","C","AR11",30,"VALLY","RP   ","","","K","OA","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR12",10,"DEDDY","WP   ","","","K7","SC","US","PITRW",119.83,300.34,25.31,"","",,"N","N","N",""
"2023/11/30","N","C","AR12",20,"PITRW","WP   ","","","K7","SC","US","SNNTA",118.8,299.59,39.69,"","",,"N","N","N",""
"2023/11/30","N","C","AR12",30,"SNNTA","WP   ","","","K7","SC","US","OGGRE",119.59,300.1,26.48,"","",,"N","N","N",""
"2023/11/30","N","C","AR12",40,"OGGRE","WP   ","","","K","OA","US","EBEAR",120.07,300.33,13.39,"","",,"N","N","N",""
"2023/11/30","N","C","AR12",50,"EBEAR","WP   ","","","K","OA","US","DIZNY",120.35,300.59,12.38,"","",,"N","N","N",""
"2023/11/30","N","C","AR12",60,"DIZNY","WP   ","","","K","OA","US","RROOO",146.97,327.18,16.04,"","",,"N","N","N",""
"2023/11/30","N","C","AR12",70,"RROOO","WP   ","","","K","OA","US","HARON",147.19,327.54,28.07,"","",,"N","N","N",""
"2023/11/30","N","C","AR12",80,"HARON","WP   ","","","K","OA","US","JAINS",147.53,327.82,23.17,"","",,"N","N","N",""
"2023/11/30","N","C","AR12",90,"JAINS","WP   ","","","K","OA","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR15",10,"BAHAA","WP   ","","","K","OA","US","HIBAC",209.17,28.37,84.99,"","",,"N","N","N",""
"2023/11/30","N","C","AR15",20,"HIBAC","WP   ","","","K","OA","US","PETEE",258.87,78.26,30.81,"","",,"N","N","N",""
"2023/11/30","N","C","AR15",30,"PETEE","WP   ","","","K","OA","US","APOLO",258.25,77.93,16.74,"","",,"N","N","N",""
"2023/11/30","N","C","AR15",40,"APOLO","RP   ","","","K7","FL","US","MALET",250.41,70.2,25.04,"","",,"N","N","N",""
"2023/11/30","N","C","AR15",50,"MALET","RP   ","","","K7","FL","US","ORL",250.25,70.03,26.23,"","",,"N","N","N",""
"2023/11/30","N","C","AR15",60,"ORL","VORTAC","ORLANDO","ORLANDO","","FL","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR16",10,"PERMT","RP   ","","","K7","FL","US","LENDS",15.13,195.67,117.72,"","",,"N","N","N",""
"2023/11/30","N","C","AR16",20,"LENDS","WP   ","","","K","OA","US","GRUBR",15.47,195.69,47.25,"","",,"N","N","N",""
"2023/11/30","N","C","AR16",30,"GRUBR","WP   ","","","K","OA","US","SNABS",15.69,195.76,16.35,"","",,"N","N","N",""
"2023/11/30","N","C","AR16",40,"SNABS","WP   ","","","K","OA","US","SEELO",16.64,197.14,96.92,"","",,"N","N","N",""
"2023/11/30","N","C","AR16",50,"SEELO","WP   ","","","K","OA","US","",16.7,197.47,140.76,"","",,"N","N","N",""
"2023/11/30","N","C","AR17",10,"WAALT","WP   ","","","K7","NC","US","OSTNN",205.37,25.23,16.73,"","",,"N","N","N",""
"2023/11/30","N","C","AR17",20,"OSTNN","WP   ","","","K","OA","US","OGGRE",205.23,24.62,73.3,"","",,"N","N","N",""
"2023/11/30","N","C","AR17",30,"OGGRE","WP   ","","","K","OA","US","NRRSE",204.62,24.23,49.71,"","",,"N","N","N",""
"2023/11/30","N","C","AR17",40,"NRRSE","WP   ","","","K","OA","US","BAHAA",205.15,24.59,70,"","",,"N","N","N",""
"2023/11/30","N","C","AR17",50,"BAHAA","WP   ","","","K","OA","US","HIBAC",209.17,28.37,84.99,"","",,"N","N","N",""
"2023/11/30","N","C","AR17",60,"HIBAC","WP   ","","","K","OA","US","VKZ",196.92,15.88,202.41,"","",,"N","N","N",""
"2023/11/30","N","C","AR17",70,"VKZ","VOR/DME","VIRGINIA KEY","VIRGINIA KEY","","FL","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR18",10,"WOLFO","WP   ","","","K","OA","US","RAMJT",15.55,195.57,7.13,"","",,"N","N","N",""
"2023/11/30","N","C","AR18",20,"RAMJT","WP   ","","","K","OA","US","ETECK",15.58,196.13,118.62,"","",,"N","N","N",""
"2023/11/30","N","C","AR18",30,"ETECK","WP   ","","","K","OA","US","PELCN",15.92,196.11,39.2,"","",,"N","N","N",""
"2023/11/30","N","C","AR18",40,"PELCN","WP   ","","","K","OA","US","OZENA",16.11,196.18,17.16,"","",,"N","N","N",""
"2023/11/30","N","C","AR18",50,"OZENA","WP   ","","","K","OA","US","ROWSY",20.17,200.39,31.53,"","",,"N","N","N",""
"2023/11/30","N","C","AR18",60,"ROWSY","WP   ","","","K","OA","US","FLRDA",19.74,199.91,30.04,"","",,"N","N","N",""
"2023/11/30","N","C","AR18",70,"FLRDA","WP   ","","","K","OA","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR19",10,"MAJIK","WP   ","","","K","OA","US","RAZZL",23.61,204.44,106.7,"","",,"N","N","N",""
"2023/11/30","N","C","AR19",20,"RAZZL","WP   ","","","K","OA","US","JRDAN",24.7,205.48,94.61,"","",,"N","N","N",""
"2023/11/30","N","C","AR19",30,"JRDAN","WP   ","","","K","OA","US","SAGGY",24.58,204.89,39.74,"","",,"N","N","N",""
"2023/11/30","N","C","AR19",40,"SAGGY","WP   ","","","K","OA","US","CHIEZ",19.86,200.18,50.75,"","",,"N","N","N",""
"2023/11/30","N","C","AR19",50,"CHIEZ","WP   ","","","K7","NC","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR22",10,"HOAGG","WP   ","","","K","OA","US","DUUNK",24.16,205,104.95,"","",,"N","N","N",""
"2023/11/30","N","C","AR22",20,"DUUNK","WP   ","","","K","OA","US","SPOOF",24.13,204.71,74.51,"","",,"N","N","N",""
"2023/11/30","N","C","AR22",30,"SPOOF","WP   ","","","K","OA","US","IDOLS",25.53,206,56.76,"","",,"N","N","N",""
"2023/11/30","N","C","AR22",40,"IDOLS","WP   ","","","K","OA","US","SKARP",18.77,199.08,54.95,"","",,"N","N","N",""
"2023/11/30","N","C","AR22",50,"SKARP","WP   ","","","K7","NC","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR23",10,"URSUS","RP   ","","","K","OA","US","ZFP",14.99,195.69,154.18,"","",,"N","N","N",""
"2023/11/30","N","C","AR23",20,"ZFP","VOR/DME","FREEPORT","FREEPORT","","","BS","CANIT",12.59,193.27,180.53,"","",,"N","N","N",""
"2023/11/30","N","C","AR23",30,"CANIT","WP   ","","","K","OA","US","OZENA",13.1,193.29,51.45,"","",,"N","N","N",""
"2023/11/30","N","C","AR23",40,"OZENA","WP   ","","","K","OA","US","",18.79,200.37,252.57,"","",,"N","N","N",""
"2023/11/30","N","C","AR24",10,"URSUS","RP   ","","","K","OA","US","ZFP",14.99,195.69,154.18,"","",,"N","N","N",""
"2023/11/30","N","C","AR24",20,"ZFP","VOR/DME","FREEPORT","FREEPORT","","","BS","BRATZ",15.74,196.02,56.65,"","",,"N","N","N",""
"2023/11/30","N","C","AR24",30,"BRATZ","WP   ","","","K","OA","US","OHLAA",16.02,196.88,176.47,"","",,"N","N","N",""
"2023/11/30","N","C","AR24",40,"OHLAA","WP   ","","","K","OA","US","COACH",16.63,196.83,40.49,"","",,"N","N","N",""
"2023/11/30","N","C","AR24",50,"COACH","WP   ","","","K","OA","US","TYCAL",16.83,196.93,17.51,"","",,"N","N","N",""
"2023/11/30","N","C","AR24",60,"TYCAL","WP   ","","","K","OA","US","JAZZI",16.93,197.09,31.25,"","",,"N","N","N",""
"2023/11/30","N","C","AR24",70,"JAZZI","WP   ","","","K","OA","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",10,"ZQA","VOR/DME","NASSAU","NASSAU","","","BS","KURAY",2.8,182.79,14,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",20,"KURAY","RP   ","","","MY","","BS","MELON",2.79,182.79,15.6,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",30,"MELON","RP   ","","","MY","","BS","HANKX",2.78,182.78,9.99,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",40,"HANKX","RP   ","","","MY","","BS","BARTS",2.78,182.78,17.82,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",50,"BARTS","RP   ","","","MY","","BS","ANGLL",2.78,182.75,60.9,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",60,"ANGLL","RP   ","","","MY","","BS","NUCAR",3.14,183.11,67.46,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",70,"NUCAR","RP   ","","","K7","","BS","CASPR",3.46,183.42,82.75,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",80,"CASPR","RP   ","","","K","OA","US","SCOBY",6.44,186.48,25.32,"","",,"N","N","Y",""
"2023/11/30","N","C","AR3",90,"SCOBY","WP   ","","","K","OA","US","CARPX",6.47,186.51,28.65,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",100,"CARPX","WP   ","","","K","OA","US","ADUCI",5.37,185.42,57,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",110,"ADUCI","WP   ","","","K","OA","US","JAZZI",5.42,185.45,32.02,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",120,"JAZZI","WP   ","","","K","OA","US","DIZNY",6.41,186.42,17.87,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",130,"DIZNY","WP   ","","","K","OA","US","FRRAM",6.42,186.45,13.47,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",140,"FRRAM","WP   ","","","K","OA","US","JRDAN",6.45,186.49,37.78,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",150,"JRDAN","WP   ","","","K","OA","US","KEEKS",6.5,186.51,15.34,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",160,"KEEKS","WP   ","","","K","OA","US","OSTNN",6.5,186.53,13.39,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",170,"OSTNN","WP   ","","","K","OA","US","GARIC",6.53,186.55,21.15,"","",,"N","N","N",""
"2023/11/30","N","C","AR3",180,"GARIC","WP   ","","","K7","NC","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR5",10,"KOOKK","WP   ","","","K7","FL","US","FEMON",97.61,278.09,21.17,"","",,"N","N","N",""
"2023/11/30","N","C","AR5",20,"FEMON","WP   ","","","K7","FL","US","JAWSS",98.09,278.76,31.39,"","",,"N","N","N",""
"2023/11/30","N","C","AR5",30,"JAWSS","RP   ","","","K7","FL","US","BAHAA",97.77,279.74,93.06,"","",,"N","N","N",""
"2023/11/30","N","C","AR5",40,"BAHAA","WP   ","","","K","OA","US","SNABS",98.65,279.15,24.61,"","",,"N","N","N",""
"2023/11/30","N","C","AR5",50,"SNABS","WP   ","","","K","OA","US","OZENA",98.98,279.17,8.92,"","",,"N","N","N",""
"2023/11/30","N","C","AR5",60,"OZENA","WP   ","","","K","OA","US","OHLAA",99.97,280.25,12.98,"","",,"N","N","N",""
"2023/11/30","N","C","AR5",70,"OHLAA","WP   ","","","K","OA","US","CARPX",100.09,280.47,18.08,"","",,"N","N","N",""
"2023/11/30","N","C","AR5",80,"CARPX","WP   ","","","K","OA","US","TROUT",101.08,281.86,38.97,"","",,"N","N","N",""
"2023/11/30","N","C","AR5",90,"TROUT","WP   ","","","K7","FL","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR6",10,"ORL","VORTAC","ORLANDO","ORLANDO","","FL","US","BITHO",70,250.13,15.49,"","",,"N","N","N",""
"2023/11/30","N","C","AR6",20,"BITHO","RP   ","","","K7","FL","US","MALET",70.19,250.28,10.74,"","",,"N","N","N",""
"2023/11/30","N","C","AR6",30,"MALET","RP   ","","","K7","FL","US","APOLO",70.2,250.41,25.04,"","",,"N","N","N",""
"2023/11/30","N","C","AR6",40,"APOLO","RP   ","","","K7","FL","US","PETEE",77.93,258.25,16.74,"","",,"N","N","Y",""
"2023/11/30","N","C","AR6",50,"PETEE","WP   ","","","K","OA","US","HIBAC",78.26,258.87,30.81,"","",,"N","N","N",""
"2023/11/30","N","C","AR6",60,"HIBAC","WP   ","","","K","OA","US","HALSS",78.82,259.11,14.03,"","",,"N","N","N",""
"2023/11/30","N","C","AR6",70,"HALSS","WP   ","","","K","OA","US","HOBEE",78.17,258.35,9.17,"","",,"N","N","N",""
"2023/11/30","N","C","AR6",80,"HOBEE","RP   ","","","K7","FL","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR8",10,"ECG","VOR/DME","ELIZABETH CITY","ELIZABETH CITY","","NC","US","OHPEA",140.07,320.37,35,"","",,"N","N","N",""
"2023/11/30","N","C","AR8",20,"OHPEA","RP   ","","","K7","NC","US","TOMMZ",140.32,320.67,39.61,"","",,"N","N","N",""
"2023/11/30","N","C","AR8",30,"TOMMZ","RP   ","","","K","OA","US","OXANA",140.67,321.41,89.6,"","",,"N","N","N",""
"2023/11/30","N","C","AR8",40,"OXANA","RP   ","","","K","OA","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","AR9",10,"ORF","VORTAC","NORFOLK","NORFOLK","","VA","US","BAATT",98.88,279.12,10,"","",,"N","N","N",""
"2023/11/30","N","C","AR9",20,"BAATT","WP   ","","","K","OA","US","NAGGI",99.11,279.33,10.01,"","",,"N","N","N",""
"2023/11/30","N","C","AR9",30,"NAGGI","WP   ","","","K","OA","US","FUMES",99.3,279.55,10,"","",,"N","N","N",""
"2023/11/30","N","C","AR9",40,"FUMES","WP   ","","","K","OA","US","MEYRA",99.61,279.84,10,"","",,"N","N","N",""
"2023/11/30","N","C","AR9",50,"MEYRA","WP   ","","","K","OA","US","ATLIC",98.74,278.92,7.53,"","",,"N","N","N",""
"2023/11/30","N","C","AR9",60,"ATLIC","RP   ","","","K","OA","US","OUTES",100.18,281.03,37.47,"","",,"N","N","N",""
"2023/11/30","N","C","AR9",70,"OUTES","RP   ","","","K6","VA","US","ETMEY",100.66,281.42,34.32,"","",,"N","N","Y",""
"2023/11/30","N","C","AR9",80,"ETMEY","WP   ","","","K","OA","US","DELPP",101.94,282.17,10.42,"","",,"N","N","N",""
"2023/11/30","N","C","AR9",90,"DELPP","WP   ","","","K","OA","US","CUMBY",101.94,282.15,9.62,"","",,"N","N","N",""
"2023/11/30","N","C","AR9",100,"CUMBY","WP   ","","","K","OA","US","CROAK",102.08,282.42,14.64,"","",,"N","N","N",""
"2023/11/30","N","C","AR9",110,"CROAK","RP   ","","","K6","VA","US","ZIBUT",102.36,282.69,16.06,"","",,"N","N","N",""
"2023/11/30","N","C","AR9",120,"ZIBUT","RP   ","","","K6","VA","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","A","B12",10,"RWO","NDB","WOODY ISLAND","KODIAK","","AK","US","ILI",312.86,130.65,143.56,"","",,"N","N","N",""
"2023/11/30","Y","A","B12",20,"ILI","NDB/DME","ILIAMNA","ILIAMNA","","AK","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","B200",10,"BISOX","WP   ","","","P","OP","US","ANJJE",28.05,208.52,400.54,"","",,"N","N","N",""
"2023/11/30","N","C","B200",20,"ANJJE","WP   ","","","P","OP","US","CARLS",28.49,208.94,405.02,"","",,"N","N","N",""
"2023/11/30","N","C","B200",30,"CARLS","WP   ","","","P","OP","US","BENTS",28.94,209.55,500.02,"","",,"N","N","N",""
"2023/11/30","N","C","B200",40,"BENTS","WP   ","","","P","OP","US","AMATT",29.55,210.59,500.01,"","",,"N","N","N",""
"2023/11/30","N","C","B200",50,"AMATT","WP   ","","","P","OP","US","TONYS",30.58,213.1,577.97,"","",,"N","N","N",""
"2023/11/30","N","C","B200",60,"TONYS","WP   ","","","P","OP","US","FICKY",33.14,213.83,104.06,"","",,"N","N","N",""
"2023/11/30","N","C","B200",70,"FICKY","WP   ","","","P","OP","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","A","B233",10,"GAL","VOR/DME","GALENA","GALENA","","AK","US","SANGL",267.95,84.72,191.95,"","",,"N","N","N",""
"2023/11/30","N","A","B233",20,"SANGL","WP   ","","","PA","AK","US","KUTAL",265.44,83.5,119.87,"","",,"N","N","N",""
"2023/11/30","N","A","B233",30,"KUTAL","WP   ","","","UH","","RU","",,,,"","",,"N","N","N",""
"2023/11/30","N","C","B24",10,"SIE","VORTAC","SEA ISLE","SEA ISLE","","NJ","US","FISSH",131,311.26,23,"","",,"N","N","N",""
"2023/11/30","N","C","B24",20,"FISSH","RP   ","","","K6","NJ","US","DASHA",134.38,314.42,2.18,"","",,"N","N","N",""
"2023/11/30","N","C","B24",30,"DASHA","WP   ","","","K","OA","US","CORNE",134.41,314.59,10,"","",,"N","N","N",""
"2023/11/30","N","C","B24",40,"CORNE","WP   ","","","K","OA","US","JETER",134.58,314.76,10,"","",,"N","N","N",""
"2023/11/30","N","C","B24",50,"JETER","WP   ","","","K","OA","US","WICKE",134.81,314.99,10.01,"","",,"N","N","N",""
"2023/11/30","N","C","B24",60,"WICKE","WP   ","","","K","OA","US","HAPVY",134.97,315.15,9.99,"","",,"N","N","N",""
"2023/11/30","N","C","B24",70,"HAPVY","WP   ","","","K","OA","US","DIAAN",136.06,316.2,8.12,"","",,"N","N","N",""
"2023/11/30","N","C","B24",80,"DIAAN","RP   ","","","K","OA","US","BOJAN",134.99,315.48,28.47,"","",,"N","N","N",""
"2023/11/30","N","C","B24",90,"BOJAN","WP   ","","","K","OA","US","AGUNE",135.83,315.97,8.05,"","",,"N","N","N",""
"2023/11/30","N","C","B24",100,"AGUNE","WP   ","","","K","OA","US","LYNUS",135.91,316.09,10.2,"","",,"N","N","N",""
"2023/11/30","N","C","B24",110,"LYNUS","RP   ","","","K","OA","US","AZEZU",135.41,315.66,15.54,"","",,"N","N","N",""
"2023/11/30","N","C","B24",120,"AZEZU","WP   ","","","K","OA","US","WEBBB",135.52,315.88,22.45,"","",,"N","N","N",""
"2023/11/30","N","C","B24",130,"WEBBB","WP   ","","","K","OA","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","A","B240",10,"ERNIK","WP   ","","","UH","","RU","IDROD",94.57,276.02,102.94,"","",,"N","N","N",""
"2023/11/30","N","A","B240",20,"IDROD","WP   ","","","PA","AK","US","AVUBA",95.73,276.33,42.44,"","",,"N","N","N",""
"2023/11/30","N","A","B240",30,"AVUBA","WP   ","","","PA","AK","US","ENM",96.06,277.41,94.58,"","",,"N","N","N",""
"2023/11/30","N","A","B240",40,"ENM","VOR/DME","EMMONAK","EMMONAK","","AK","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","A","B241",10,"ENM","VOR/DME","EMMONAK","EMMONAK","","AK","US","ENEGU",261.06,79.37,115.12,"","",,"N","N","N",""
"2023/11/30","N","A","B241",20,"ENEGU","WP   ","","","PA","AK","US","ROCET",259.76,78.57,83.61,"","",,"N","N","N",""
"2023/11/30","N","A","B241",30,"ROCET","WP   ","","","PA","AK","US","RUSOR",242.7,60.15,195.8,"","",,"N","N","N",""
"2023/11/30","N","A","B241",40,"RUSOR","WP   ","","","P","OP","US","",,,,"","",,"N","N","N",""
"2023/11/30","N","A","B244",10,"FRENK","WP   ","","","P","OP","US","OTZ",74.8,257.51,153.84,"","",,"N","N","N",""
"2023/11/30","N","A","B244",20,"OTZ","VOR/DME","KOTZEBUE","KOTZEBUE","","AK","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","A","B27",10,"RWO","NDB","WOODY ISLAND","KODIAK","","AK","US","AUB",280.17,99.39,152.57,"","",,"N","N","N",""
"2023/11/30","Y","A","B27",20,"AUB","NDB","CHINOOK","KING SALMON","","AK","US","WANIX",299.82,115.42,157.82,"","",,"N","N","N",""
"2023/11/30","Y","A","B27",30,"WANIX","RP   ","","","PA","AK","US","OSE",299.82,115.42,40,"","",,"N","N","N",""
"2023/11/30","Y","A","B27",40,"OSE","NDB","OSCARVILLE","BETHEL","","AK","US","BIBNE",321.59,139.35,69.75,"","",,"N","N","N",""
"2023/11/30","Y","A","B27",50,"BIBNE","WP   ","","","PA","AK","US","SMA",321.59,139.35,16.69,"","",,"N","N","N",""
